cell_site,calling,called,startdate,enddate,duration
7505,3407725581,3903307060,1672556780,1672558142,1362
7862,3783245561,3337544549,1672650967,1672651926,959
7651,3890149705,3715127362,1672667012,1672667191,179
7692,3736625083,3774050956,1672602356,1672605064,2708
7733,3885897503,3458539365,1672681162,1672681928,766
7574,3311415018,3610348516,1672691791,1672692459,668
7883,3338367113,3311439795,1672640035,1672640300,265
7592,3518669703,3348261553,1672673586,1672675772,2186
7683,3387966152,3385763781,1672602185,1672603552,1367
7943,3513454145,3756462516,1672619172,1672621732,2560
7780,3770635361,3778780511,1672617715,1672621144,3429
7646,3902383721,3793959750,1672537561,1672539579,2018
7621,3505635228,3791874383,1672660479,1672661152,673
7734,3513454145,3736786443,1672586863,1672587054,191
7855,3823600322,3399535232,1672699743,1672701178,1435
7651,3201848640,3779740455,1672607048,1672610224,3176
7548,3515125508,3510173870,1672626623,1672629162,2539
7587,3427283336,3855000166,1672665925,1672668575,2650
7706,3484995752,3925620998,1672548187,1672550614,2427
7885,3388372715,3780828689,1672698979,1672702143,3164
7639,3510711755,3828624701,1672637035,1672640585,3550
7927,3360506772,3713349754,1672604429,1672606172,1743
7660,3713969578,3774204963,1672633708,1672636771,3063
7847,3780503655,3660493209,1672682758,1672683832,1074
7755,3774119563,3772053179,1672623736,1672627041,3305
7609,3533927138,3777936328,1672639793,1672642057,2264
7975,3779036831,3516065852,1672561904,1672562627,723
7544,3318697153,3386707783,1672538273,1672540897,2624
7972,3490191091,3935127663,1672540014,1672541984,1970
7791,3407673904,3777455223,1672535158,1672536204,1046
7963,3737051610,3793389510,1672663372,1672664165,793
7512,3519563836,3828432634,1672612158,1672614522,2364
7832,3500805881,3534010629,1672673153,1672674436,1283
7781,3501184421,3807987001,1672592251,1672593186,935
7745,3801089989,3399004969,1672641761,1672643901,2140
7981,3510173870,3903962771,1672689948,1672693407,3459
7971,3513201436,3606186086,1672613047,1672614186,1139
7572,3606186086,3885897503,1672605546,1672608935,3389
7601,3434642576,3711370563,1672572164,1672572505,341
7569,3404058699,3979339287,1672697864,1672700641,2777
7844,3633420270,3224058172,1672703808,1672707008,3200
7849,3518260334,3791334389,1672696827,1672698892,2065
7553,3510126867,3793436995,1672627198,1672629860,2662
7498,3852595551,3534729133,1672602584,1672603274,690
7914,3517721725,3918056059,1672640517,1672641911,1394
7624,3501692334,3388286531,1672617189,1672618565,1376
7791,3515151980,3517476351,1672537407,1672537551,144
7941,3608868877,3780813786,1672570162,1672572735,2573
7783,3516514391,3500805881,1672573281,1672573621,340
7694,3756027749,3792902982,1672608726,1672609429,703
7787,3774466457,3346795719,1672554641,1672557647,3006
7833,3311648200,3715998609,1672700436,1672700913,477
7790,3818255890,3773755137,1672691771,1672692652,881
7907,3715581279,3509907947,1672643030,1672645087,2057
7632,3473765852,3780365428,1672594983,1672598235,3252
7570,3501606184,3505973226,1672606089,1672608680,2591
7724,3511687358,3910454786,1672550618,1672551636,1018
7652,3617055293,3624761861,1672607122,1672608735,1613
7659,3881477378,3276993580,1672586752,1672589534,2782
7660,3285400528,3777079686,1672670372,1672673964,3592
7542,3492478793,3756027749,1672611073,1672611501,428
7539,3780365428,3500199935,1672604688,1672606649,1961
7588,3792902982,3668898102,1672703046,1672705156,2110
7615,3791553060,3757682496,1672549709,1672550193,484
7501,3715981584,3500894271,1672599845,1672600703,858
7763,3278365525,3921211276,1672636697,1672637256,559
7522,3411618230,3358871377,1672693683,1672694925,1242
7756,3496269445,3224716315,1672604079,1672605611,1532
7788,3505347134,3386707783,1672627022,1672629374,2352
7843,3780639480,3783429780,1672575948,1672577088,1140
7725,3776513891,3731106822,1672545979,1672549566,3587
7786,3777079686,3770824086,1672534401,1672537339,2938
7969,3370636709,3772337814,1672687281,1672690428,3147
7830,3389115045,3378092448,1672666709,1672667082,373
7822,3512837326,3515691540,1672531668,1672535186,3518
7872,3834257412,3513201436,1672614645,1672614962,317
7536,3701065786,3515125508,1672615234,1672616991,1757
7789,3921211276,3770851318,1672620502,1672620637,135
7488,3606987130,3509630174,1672613696,1672615802,2106
7486,3778108318,3909331423,1672552613,1672554576,1963
7936,3773598056,3518496488,1672610227,1672610645,418
7693,3517459919,3773429448,1672640002,1672641141,1139
7940,3901990690,3520376528,1672698373,1672701237,2864
7564,3774298222,3820354437,1672610824,1672610911,87
7820,3289061738,3407954858,1672693010,1672695348,2338
7503,3519654779,3910886626,1672537727,1672540469,2742
7939,3711504540,3601879040,1672664554,1672667838,3284
7972,3512217942,3505098372,1672639830,1672643371,3541
7711,3505203158,3510380060,1672650147,1672653536,3389
7693,3660493209,3475251781,1672546316,1672549044,2728
7647,3533385867,3772053179,1672541474,1672541953,479
7524,3533385867,3770078063,1672558453,1672561223,2770
7949,3711370563,3249401741,1672561022,1672562918,1896
7715,3770078063,3713268590,1672696606,1672696874,268
7676,3756623396,3480687894,1672666631,1672667512,881
7896,3505912939,3519563836,1672694258,1672696924,2666
7711,3811171116,3513201436,1672641372,1672642960,1588
7861,3513454145,3533827120,1672537467,1672540879,3412
7695,3487171044,3688683847,1672615204,1672615957,753
7575,3511350608,3683766533,1672651484,1672652639,1155
7573,3912536808,3415443558,1672641080,1672642444,1364
7807,3459030804,3365830990,1672640060,1672643528,3468
7501,3286658957,3291227780,1672589543,1672592321,2778
7612,3793753089,3505962865,1672589961,1672590270,309
7650,3232962003,3618045231,1672611986,1672614235,2249
7556,3703013906,3778266283,1672561487,1672562575,1088
7755,3407954858,3311090974,1672629490,1672631016,1526
7577,3880310724,3510969660,1672550635,1672552136,1501
7768,3774268456,3601879040,1672547835,1672549629,1794
7537,3792032359,3386707783,1672679559,1672681027,1468
7911,3853018906,3772758337,1672592745,1672594004,1259
7644,3921211276,3616944364,1672612120,1672614450,2330
7908,3512837326,3972709319,1672549396,1672549657,261
7970,3500365158,3333896808,1672698589,1672701511,2922
7751,3477649378,3703275621,1672592561,1672595237,2676
7486,3813052709,3715981584,1672678723,1672678912,189
7626,3312333615,3244389794,1672628675,1672628932,257
7716,3471220483,3511198618,1672572461,1672574461,2000
7566,3400918687,3510247121,1672647181,1672650513,3332
7588,3805342762,3510247121,1672565087,1672565418,331
7616,3351008918,3235635976,1672657595,1672658595,1000
7736,3829232696,3975287541,1672556384,1672559864,3480
7933,3517721725,3534488837,1672584038,1672584625,587
7501,3711198793,3701995648,1672694643,1672697094,2451
7775,3628819436,3247780536,1672633093,1672633708,615
7653,3777455223,3791115967,1672682662,1672684108,1446
7948,3783196518,3533280269,1672702147,1672704731,2584
7555,3511312803,3373384732,1672550298,1672551596,1298
7968,3424922204,3713786889,1672546409,1672547645,1236
7673,3826759140,3505791599,1672702260,1672704784,2524
7485,3783196518,3836573197,1672626598,1672628886,2288
7692,3770021824,3416427576,1672604959,1672608228,3269
7589,3513599775,3820354437,1672554544,1672557235,2691
7612,3303751772,3311761694,1672672590,1672674144,1554
7549,3515691540,3406784491,1672644706,1672647073,2367
7963,3519700826,3384240055,1672621932,1672625365,3433
7636,3666507626,3760992710,1672646861,1672648393,1532
7718,3533653428,3510711755,1672576593,1672579159,2566
7744,3232962003,3443698222,1672644649,1672644783,134
7614,3477649378,3713370078,1672675726,1672677240,1514
7982,3666506258,3428006164,1672662701,1672663763,1062
7817,3296471982,3701498253,1672603801,1672605707,1906
7657,3703223015,3517509185,1672684079,1672684983,904
7639,3809059934,3490191091,1672592584,1672595663,3079
7919,3201432789,3223789409,1672547781,1672548192,411
7864,3685187183,3511350608,1672663198,1672664032,834
7772,3890149705,3791657947,1672618311,1672620799,2488
7823,3222448362,3277605882,1672615085,1672616798,1713
7951,3738274418,3883085535,1672654469,1672655655,1186
7863,3780503655,3518014404,1672627428,1672628126,698
7723,3222521619,3776800213,1672565232,1672566738,1506
7673,3626156564,3755042098,1672688548,1672691917,3369
7511,3454042520,3501927421,1672559362,1672560091,729
7733,3793848402,3443698222,1672559270,1672561372,2102
7764,3711571712,3715339701,1672643940,1672645564,1624
7935,3500805881,3509453566,1672543140,1672543580,440
7702,3370636709,3443698222,1672622743,1672625709,2966
7685,3505904952,3770078063,1672667716,1672670898,3182
7973,3792883665,3229665776,1672623677,1672625532,1855
7805,3774298222,3604539807,1672695715,1672698991,3276
7967,3899204805,3511170269,1672592057,1672594365,2308
7580,3334033993,3293695955,1672632454,1672634231,1777
7855,3416265063,3223789409,1672614203,1672615424,1221
7887,3518014636,3922275416,1672593280,1672593600,320
7583,3713208927,3392121505,1672702322,1672703395,1073
7807,3516909237,3427283336,1672575648,1672575847,199
7615,3610695419,3755436115,1672593051,1672593863,812
7548,3711973519,3517476351,1672584404,1672586235,1831
7705,3716746253,3715981584,1672534203,1672534770,567
7673,3911245524,3247428249,1672605103,1672606292,1189
7683,3777806071,3703441914,1672534358,1672537705,3347
7485,3910886626,3519428855,1672682372,1672683697,1325
7602,3666507626,3459030804,1672585839,1672588009,2170
7733,3774127586,3394539273,1672651747,1672652813,1066
7629,3715974031,3780788622,1672615925,1672617060,1135
7976,3904408902,3809484172,1672536333,1672539019,2686
7608,3859663348,3511687358,1672560154,1672562609,2455
7577,3518014404,3500805881,1672678836,1672681203,2367
7758,3533137446,3227457126,1672574285,1672575069,784
7863,3978105277,3600647945,1672631695,1672634963,3268
7826,3364543015,3829319703,1672614146,1672615441,1295
7708,3280964728,3247780536,1672598823,1672601301,2478
7932,3291227780,3510244400,1672565703,1672568953,3250
7563,3517077106,3685818092,1672574715,1672575700,985
7714,3209027249,3505649239,1672557746,1672558571,825
7974,3377766165,3415443558,1672638489,1672640243,1754
7496,3516065852,3935127663,1672640433,1672642865,2432
7555,3880285638,3505791599,1672700460,1672701950,1490
7654,3520756859,3715998609,1672552238,1672554782,2544
7775,3505219850,3501955238,1672572248,1672574712,2464
7843,3311845971,3516065852,1672609159,1672611065,1906
7527,3710098970,3511125626,1672651443,1672652346,903
7833,3517963492,3780593036,1672564598,1672565084,486
7812,3520709480,3935127663,1672552505,1672553600,1095
7761,3361230905,3891751546,1672549253,1672552780,3527
7961,3909238838,3516716179,1672548416,1672549836,1420
7858,3500365158,3296471982,1672654744,1672655762,1018
7612,3772309150,3701863557,1672593576,1672595233,1657
7885,3772578994,3396086535,1672630443,1672631512,1069
7673,3774793839,3296471982,1672567143,1672569037,1894
7898,3451432842,3505873261,1672700475,1672701848,1373
7692,3534729133,3793959750,1672632466,1672632782,316
7818,3394330287,3792253549,1672581489,1672584474,2985
7813,3917088658,3360993964,1672622476,1672625551,3075
7521,3731419510,3520719611,1672551979,1672553908,1929
7816,3922275416,3291883916,1672703405,1672705379,1974
7722,3791553060,3496051529,1672568734,1672570441,1707
7651,3611150562,3516629436,1672572537,1672575334,2797
7752,3926700506,3701863557,1672683953,1672684038,85
7597,3823600322,3359910781,1672675175,1672675787,612
7855,3417587765,3783245561,1672680406,1672680704,298
7515,3881477378,3916289176,1672630840,1672631844,1004
7878,3783239924,3511125626,1672686817,1672689954,3137
7692,3818255890,3346795719,1672652595,1672652760,165
7695,3514838220,3518163778,1672660739,1672661782,1043
7785,3668005723,3533270638,1672603551,1672606540,2989
7810,3777790718,3881477378,1672694832,1672698239,3407
7980,3736786443,3476232529,1672686025,1672686096,71
7523,3772714862,3716273414,1672661212,1672664690,3478
7968,3294803686,3792668962,1672614147,1672617470,3323
7914,3883312122,3374559242,1672653332,1672655122,1790
7738,3791115967,3909331423,1672621557,1672623295,1738
7902,3394330287,3791957752,1672679634,1672681237,1603
7972,3774119563,3792668962,1672665432,1672666407,975
7515,3477649378,3378092448,1672576690,1672576976,286
7672,3288764520,3509933351,1672540023,1672543282,3259
7899,3783429780,3511841857,1672703639,1672704921,1282
7626,3770824086,3520888296,1672581803,1672583735,1932
7736,3760561634,3278365525,1672537608,1672538385,777
7502,3357483218,3493507965,1672684173,1672687009,2836
7536,3404058699,3505000737,1672645544,1672648237,2693
7661,3882242815,3701691675,1672685847,1672688732,2885
7766,3510126867,3770763956,1672692551,1672695490,2939
7930,3286658957,3715974031,1672618028,1672620998,2970
7484,3701146057,3511271692,1672642406,1672644168,1762
7594,3805519285,3511687358,1672577064,1672577506,442
7662,3311090974,3510937904,1672595474,1672597576,2102
7956,3809484172,3666507626,1672585806,1672586274,468
7628,3510969660,3757403279,1672601618,1672604818,3200
7564,3201324715,3778108318,1672612746,1672614779,2033
7797,3244389794,3714474557,1672686294,1672689708,3414
7783,3774338212,3777806071,1672579788,1672583334,3546
7973,3932051427,3378436155,1672659211,1672661069,1858
7493,3701498253,3701498253,1672649738,1672653137,3399
7822,3518014404,3756601594,1672542909,1672543851,942
7674,3757682496,3505973226,1672670402,1672673085,2683
7716,3315583351,3512969370,1672628627,1672628839,212
7616,3800886801,3200198928,1672555275,1672557330,2055
7555,3496549058,3800886801,1672570792,1672571472,680
7666,3857349323,3284639858,1672694453,1672697219,2766
7709,3777514571,3513599775,1672545385,1672546475,1090
7572,3289061738,3505973226,1672537223,1672538452,1229
7773,3311439795,3716488385,1672572816,1672574166,1350
7642,3510857360,3555214688,1672545470,1672546209,739
7902,3815508790,3407954858,1672678151,1672681288,3137
7974,3513956646,3857349323,1672539003,1672542047,3044
7807,3511163800,3500658339,1672554675,1672556511,1836
7490,3391915886,3311154569,1672607149,1672607483,334
7975,3757602960,3516629436,1672535357,1672536034,677
7567,3736229191,3520709480,1672611876,1672612581,705
7759,3554917400,3480687894,1672568663,1672569563,900
7717,3518669703,3492478793,1672620960,1672623959,2999
7777,3501927421,3972364603,1672572144,1672574003,1859
7612,3703275621,3883042241,1672612841,1672615251,2410
7800,3443698222,3480687894,1672650809,1672651815,1006
7752,3311324983,3774127586,1672678483,1672681802,3319
7758,3512510536,3224716315,1672688573,1672691254,2681
7546,3755943611,3773814927,1672543359,1672544839,1480
7687,3837094550,3201324715,1672597942,1672600210,2268
7886,3793627961,3774119563,1672588131,1672590701,2570
7755,3505599848,3389115045,1672606054,1672606673,619
7626,3497901842,3800886801,1672539468,1672541662,2194
7838,3793086311,3404058699,1672678145,1672680779,2634
7694,3288764520,3385763781,1672572352,1672573495,1143
7548,3512510536,3715998609,1672643695,1672647117,3422
7941,3715981584,3482405588,1672613117,1672616542,3425
7581,3505791599,3715581279,1672534261,1672537406,3145
7979,3301107849,3293695955,1672622619,1672622892,273
7904,3505000737,3429690204,1672641770,1672644904,3134
7676,3236102733,3783206719,1672570218,1672572189,1971
7960,3291235378,3780828689,1672638041,1672640528,2487
7752,3773429448,3516065852,1672542385,1672544801,2416
7754,3688418210,3208844525,1672628055,1672631426,3371
7840,3513080274,3710112546,1672546919,1672548262,1343
7958,3772309166,3505362057,1672670900,1672671303,403
7880,3360506772,3859663348,1672595218,1672596880,1662
7568,3512142794,3448855696,1672600069,1672600594,525
7695,3791334389,3682061100,1672593996,1672594506,510
7503,3231056870,3505912939,1672551413,1672554224,2811
7668,3432689543,3485823740,1672566563,1672568110,1547
7528,3229665776,3624761861,1672624933,1672628175,3242
7838,3520756859,3792902982,1672631071,1672633413,2342
7863,3979339287,3710569131,1672661843,1672662690,847
7884,3792384220,3909331423,1672532970,1672534493,1523
7700,3534313900,3505859863,1672614804,1672616857,2053
7648,3458539365,3512567240,1672643547,1672644418,871
7595,3783239924,3520165601,1672632480,1672632937,457
7742,3826633236,3816853177,1672676672,1672679507,2835
7621,3890149705,3783429780,1672536238,1672536839,601
7527,3289061738,3451432842,1672598123,1672599565,1442
7805,3271938399,3513956646,1672538008,1672541204,3196
7758,3710408395,3517255726,1672583224,1672586715,3491
7879,3887270940,3889750851,1672540332,1672542592,2260
7589,3512567240,3617055293,1672604991,1672607934,2943
7937,3682061100,3773598056,1672687608,1672688209,601
7754,3518360734,3713630656,1672545770,1672547542,1772
7976,3505219850,3813052709,1672630426,1672631655,1229
7960,3637008488,3405494240,1672655355,1672658844,3489
7945,3901990690,3937224533,1672677506,1672679557,2051
7562,3311065516,3533827120,1672558133,1672560560,2427
7513,3606987130,3779976989,1672622411,1672626005,3594
7660,3365614305,3428964059,1672543150,1672546449,3299
7633,3735733948,3973560347,1672561163,1672563581,2418
7496,3760992710,3516716179,1672661287,1672664146,2859
7603,3773120434,3701184889,1672661836,1672662647,811
7564,3735319397,3817621391,1672638316,1672639647,1331
7802,3714474557,3316173088,1672682202,1672684854,2652
7858,3793338102,3978115672,1672633010,1672634541,1531
7570,3783196518,3556951786,1672672925,1672675839,2914
7624,3886298125,3518014404,1672620204,1672623237,3033
7542,3520709480,3338703270,1672562336,1672563933,1597
7910,3760492950,3774556560,1672627472,1672629267,1795
7689,3606987130,3826415738,1672688974,1672691743,2769
7545,3703013906,3701146057,1672656839,1672657989,1150
7908,3777477395,3202120784,1672609742,1672611462,1720
7780,3515284591,3201432789,1672622343,1672625535,3192
7982,3777623166,3420432297,1672699134,1672701434,2300
7540,3629547065,3513080274,1672573055,1672575061,2006
7872,3918674986,3911245524,1672574531,1672576443,1912
7792,3774366875,3827222533,1672609423,1672610745,1322
7861,3388286531,3496051529,1672678342,1672681600,3258
7959,3701534009,3889232789,1672641344,1672644853,3509
7652,3621497531,3910886626,1672643382,1672643516,134
7822,3399004969,3918056059,1672546048,1672547164,1116
7670,3311993075,3209383861,1672653818,1672654918,1100
7881,3703441914,3307512479,1672632230,1672634917,2687
7803,3279721246,3737051610,1672613778,1672615400,1622
7549,3660493209,3520709480,1672570751,1672574022,3271
7520,3311208440,3396285984,1672703471,1672706013,2542
7787,3220716272,3636867411,1672545859,1672548413,2554
7979,3396086535,3634786711,1672627859,1672629580,1721
7853,3400918687,3780503655,1672557605,1672558635,1030
7501,3487171044,3385763781,1672651869,1672655151,3282
7571,3800886801,3755739653,1672688444,1672689520,1076
7931,3520719611,3667680268,1672643606,1672643690,84
7872,3511359172,3515691540,1672537386,1672539755,2369
7774,3404058699,3777079686,1672649258,1672651477,2219
7742,3533385867,3222521619,1672551167,1672554145,2978
7486,3715339701,3935627557,1672653015,1672654720,1705
7488,3509630174,3783509527,1672536651,1672537825,1174
7548,3509634629,3516673015,1672644345,1672646962,2617
7969,3417587765,3852595551,1672638190,1672638584,394
7487,3510173870,3660493209,1672602086,1672604357,2271
7943,3517963492,3247815299,1672666944,1672668387,1443
7791,3939952128,3825229501,1672582390,1672583023,633
7639,3388286531,3664517356,1672672666,1672676024,3358
7910,3235287260,3851190615,1672631098,1672633613,2515
7499,3756027749,3713370078,1672549848,1672550023,175
7518,3808324264,3776513891,1672534990,1672538200,3210
7577,3736790081,3855424474,1672671639,1672672173,534
7931,3889232789,3411618230,1672572725,1672575069,2344
7810,3701184889,3520376528,1672601839,1672605031,3192
7634,3783531004,3505912939,1672655535,1672658901,3366
7882,3533371364,3625274012,1672686402,1672689067,2665
7748,3501955238,3715974031,1672633838,1672635543,1705
7627,3311274543,3924549929,1672650567,1672651554,987
7843,3714821932,3703889596,1672605782,1672608589,2807
7844,3406784491,3417970574,1672644891,1672645243,352
7791,3201848640,3809484172,1672594553,1672597553,3000
7652,3516606733,3220716272,1672647828,1672651353,3525
7613,3737154119,3448855696,1672542945,1672544490,1545
7793,3688418210,3515151980,1672643951,1672645414,1463
7872,3608868877,3899371911,1672664167,1672665340,1173
7564,3933210486,3319752091,1672584157,1672587495,3338
7920,3518360734,3276640712,1672611947,1672614650,2703
7760,3772309166,3511125626,1672651380,1672654395,3015
7683,3244173074,3783779671,1672554414,1672557918,3504
7629,3392121505,3288764520,1672589164,1672589809,645
7828,3465202715,3493507965,1672550260,1672550640,380
7533,3888559320,3433804879,1672550887,1672552979,2092
7879,3606987130,3505791599,1672578923,1672581451,2528
7522,3489728806,3209027249,1672631627,1672633300,1673
7669,3711571712,3716258994,1672535590,1672536025,435
7842,3703661585,3514472925,1672698362,1672701885,3523
7723,3807987001,3484995752,1672665620,1672666626,1006
7980,3778341199,3730517636,1672545397,1672548850,3453
7767,3520206212,3516980378,1672565770,1672569349,3579
7752,3465254146,3779218771,1672637584,1672639640,2056
7674,3755798867,3517077106,1672700563,1672701185,622
7553,3303705369,3446948848,1672682187,1672682561,374
7867,3792844210,3757562897,1672533895,1672535762,1867
7561,3793848402,3783239924,1672598743,1672599328,585
7885,3811694763,3710344260,1672572054,1672572783,729
7724,3791901535,3311203656,1672652968,1672654034,1066
7981,3922337974,3899204805,1672601217,1672601692,475
7666,3715127362,3357483218,1672574910,1672575773,863
7919,3519601612,3365278081,1672669599,1672672643,3044
7738,3714962248,3424922204,1672571031,1672572199,1168
7671,3617734118,3701184889,1672662296,1672665412,3116
7628,3773120434,3791334389,1672582070,1672584414,2344
7756,3757403279,3772053179,1672626258,1672627465,1207
7612,3428674539,3420700674,1672683577,1672683852,275
7483,3606987130,3394330287,1672692628,1672693268,640
7770,3475258557,3774204963,1672543063,1672543832,769
7531,3772337814,3888559320,1672575462,1672578376,2914
7527,3202120784,3483164654,1672628205,1672629904,1699
7739,3280599164,3903962771,1672543318,1672543378,60
7734,3411618230,3396285984,1672547783,1672550975,3192
7936,3780974443,3800353779,1672569900,1672572291,2391
7574,3777929708,3701534009,1672542733,1672545825,3092
7515,3624761861,3296471982,1672649002,1672649989,987
7604,3360743849,3333896808,1672567193,1672570578,3385
7736,3711370563,3345207877,1672698919,1672699497,578
7626,3711504540,3510771358,1672680495,1672682054,1559
7650,3711262377,3298433163,1672700928,1672702863,1935
7858,3760561634,3399535232,1672661588,1672662244,656
7484,3406784491,3402943525,1672574887,1672574969,82
7931,3510969660,3778341199,1672601338,1672602502,1164
7575,3202120784,3776800213,1672594354,1672595127,773
7681,3520730271,3520190170,1672672245,1672674755,2510
7646,3249247700,3500458761,1672590005,1672590239,234
7823,3416427576,3509672210,1672703604,1672705923,2319
7499,3311324983,3711198793,1672688906,1672691789,2883
7497,3534553510,3701146057,1672692619,1672693697,1078
7617,3555214688,3755739653,1672614480,1672616613,2133
7664,3826759140,3505219850,1672572706,1672575136,2430
7692,3917088658,3221899927,1672626821,1672629888,3067
7691,3780788622,3446948848,1672665311,1672666553,1242
7904,3756966035,3484995752,1672607847,1672610898,3051
7923,3201848640,3736419952,1672641407,1672642977,1570
7977,3715339701,3505883609,1672560983,1672563487,2504
7548,3772746272,3516039895,1672612015,1672614816,2801
7904,3701984666,3791594391,1672688838,1672690791,1953
7726,3816853177,3774339795,1672672927,1672676446,3519
7740,3315583351,3533653428,1672634829,1672636020,1191
7603,3520719611,3534553510,1672672630,1672673504,874
7775,3514838220,3500803339,1672629366,1672630910,1544
7542,3922337974,3903962771,1672631595,1672635117,3522
7770,3760569731,3500229033,1672576195,1672579306,3111
7621,3710098970,3209048907,1672553023,1672556121,3098
7967,3701498253,3518408774,1672549281,1672551758,2477
7769,3311090974,3487171044,1672612575,1672614586,2011
7768,3411618230,3817621391,1672537819,1672539175,1356
7805,3911245524,3516016437,1672691747,1672691999,252
7511,3520190170,3473765852,1672587531,1672587856,325
7814,3883861463,3976633198,1672666922,1672667946,1024
7495,3359239884,3359910781,1672591632,1672591837,205
7722,3779218771,3757602960,1672625710,1672629116,3406
7611,3501927421,3736229191,1672698266,1672701153,2887
7804,3756462516,3818255890,1672537401,1672539593,2192
7924,3202120784,3466229085,1672702843,1672703804,961
7814,3828365570,3515151980,1672645098,1672645907,809
7491,3510937904,3473765852,1672613177,1672615618,2441
7600,3520190170,3296471982,1672635384,1672636736,1352
7896,3817316561,3772578994,1672680838,1672683951,3113
7831,3701995648,3902383721,1672575648,1672578019,2371
7793,3477375368,3757602960,1672692216,1672694017,1801
7614,3511862351,3624312512,1672648086,1672649178,1092
7726,3291883916,3924549929,1672599944,1672601318,1374
7673,3372883226,3701498253,1672546864,1672547112,248
7972,3518791447,3639847263,1672547007,1672550508,3501
7516,3716835696,3819727225,1672562284,1672565491,3207
7770,3774556560,3882242815,1672581865,1672585327,3462
7763,3757602960,3716537575,1672624972,1672626233,1261
7961,3664517356,3533653428,1672587047,1672588899,1852
7930,3500365158,3889750851,1672616184,1672618454,2270
7769,3510711755,3625274012,1672559046,1672562150,3104
7627,3312333615,3780828689,1672533064,1672535605,2541
7777,3313541986,3500578848,1672617667,1672618155,488
7647,3391915121,3973560347,1672641818,1672644382,2564
7583,3294803686,3276640712,1672654830,1672655722,892
7662,3513599775,3235635976,1672651141,1672653631,2490
7521,3774005526,3760489031,1672585205,1672587018,1813
7504,3783531004,3346795719,1672566275,1672566818,543
7546,3432689543,3617734118,1672549923,1672550570,647
7655,3304625412,3779528381,1672631544,1672634279,2735
7763,3312664885,3618873142,1672629811,1672631024,1213
7822,3501927421,3369998498,1672577940,1672580378,2438
7654,3509352754,3349613093,1672539267,1672540156,889
7539,3559110998,3534488837,1672684079,1672685127,1048
7527,3624312512,3385763781,1672622200,1672625515,3315
7529,3773664987,3733891182,1672537786,1672538652,866
7534,3911159965,3505201246,1672569845,1672572676,2831
7808,3280599164,3779218771,1672694545,1672697916,3371
7640,3493507965,3206603608,1672532366,1672533396,1030
7596,3791657947,3755625324,1672546521,1672547661,1140
7550,3221536550,3465254146,1672605924,1672607971,2047
7640,3755587522,3800353779,1672648560,1672652080,3520
7666,3606987130,3772544062,1672672937,1672673075,138
7715,3791657947,3822654369,1672562150,1672565207,3057
7830,3780593036,3760183458,1672674967,1672675630,663
7487,3773205565,3384240055,1672577439,1672577759,320
7964,3280599164,3701995648,1672617790,1672620305,2515
7957,3336751428,3909331423,1672589844,1672590291,447
7525,3555214688,3734496778,1672532846,1672534072,1226
7655,3319752091,3777477395,1672541591,1672544521,2930
7823,3660493209,3311208440,1672698815,1672699661,846
7773,3516016437,3415546117,1672657605,1672657671,66
7764,3465254146,3791657947,1672559801,1672561309,1508
7676,3472130842,3778980116,1672660321,1672662900,2579
7879,3909331423,3774050956,1672537032,1672540081,3049
7543,3510594211,3607178184,1672545451,1672547204,1753
7615,3891751546,3390068992,1672580557,1672583157,2600
7715,3882242815,3505904952,1672566313,1672567442,1129
7667,3756623396,3827377568,1672585796,1672586592,796
7845,3836573197,3428006164,1672572939,1672573443,504
7897,3778305740,3738274418,1672657334,1672660004,2670
7798,3755872268,3311065516,1672562368,1672563607,1239
7891,3917278625,3829319703,1672598559,1672601362,2803
7945,3760492950,3488244966,1672617933,1672618553,620
7623,3412980697,3509773875,1672647303,1672648270,967
7583,3511350608,3200691026,1672592527,1672594945,2418
7591,3429856982,3402943525,1672569255,1672569705,450
7980,3513164386,3512510536,1672607078,1672607633,555
7950,3668005723,3505904952,1672621003,1672623447,2444
7981,3855937514,3735319397,1672621464,1672623924,2460
7910,3520165601,3511687358,1672596253,1672598408,2155
7757,3246596716,3399004969,1672676232,1672678182,1950
7820,3851190615,3519803045,1672588348,1672590566,2218
7643,3500365158,3882242815,1672612988,1672613589,601
7649,3791657947,3779218771,1672694432,1672697725,3293
7854,3513080274,3901990690,1672560232,1672561307,1075
7841,3716537575,3972364603,1672619848,1672620418,570
7668,3793848402,3512510536,1672605299,1672607383,2084
7681,3428006164,3303751772,1672664573,1672666737,2164
7905,3352603894,3855602893,1672689869,1672693343,3474
7592,3509453566,3733189298,1672657921,1672661143,3222
7625,3519152550,3417061462,1672674454,1672677764,3310
7792,3277605882,3222448362,1672598348,1672601295,2947
7696,3703789494,3772309166,1672572066,1672573650,1584
7882,3280964728,3926700506,1672670097,1672671608,1511
7617,3859663348,3776800213,1672686154,1672687319,1165
7823,3311871871,3534702203,1672570066,1672572352,2286
7890,3793470489,3500066230,1672540800,1672544202,3402
7640,3246596716,3773465237,1672675995,1672676904,909
7646,3501955238,3404058699,1672634121,1672635968,1847
7906,3935127663,3312664885,1672659151,1672659505,354
7580,3779629905,3244485293,1672634793,1672638297,3504
7848,3512683609,3416241005,1672581165,1672583381,2216
7885,3519069599,3812176780,1672639940,1672640521,581
7587,3777936328,3685818092,1672699042,1672701953,2911
7519,3668005723,3534492426,1672541060,1672544385,3325
7712,3231056870,3839849341,1672559454,1672561411,1957
